Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Land,Rover Range Rover Sport,2019,259 900 PLN,69 000 km,Hybryda Plug-in,Automatyczna,SUV,1 997 cm3,300 KM,5,Szary
Land,Rover Range Rover Velar,2023,278 900 PLN,17 158 km,Diesel,Automatyczna,SUV,1 998 cm3,204 KM,5,Srebrny
Land,Rover Range Rover Sport,2012,95 000 PLN,141 400 km,Benzyna,Automatyczna,SUV,4 999 cm3,510 KM,5,Czarny
Land,Rover Discovery,2005,25 000 PLN,332 636 km,Diesel,Automatyczna,SUV,2 720 cm3,190 KM,5,Czarny
Land,Rover Range Rover Evoque,2019,129 000 PLN,56 300 km,Benzyna,Automatyczna,SUV,1 998 cm3,200 KM,5,Czarny
Land,Rover Discovery,2007,43 000 PLN,223 000 km,Diesel,Manualna,SUV,2 720 cm3,190 KM,5,Inny kolor
Land,Rover Range Rover Velar,2018,126 000 PLN,309 000 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Range Rover,2015,197 000 PLN,246 700 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Biały
Land,Rover Range Rover,2018,309 900 PLN,120 506 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Złoty
Land,Rover Discovery Sport,2016,74 500 PLN,207 150 km,Benzyna,Automatyczna,SUV,1 998 cm3,290 KM,5,Beżowy
Land,Rover Range Rover Sport,2006,33 900 PLN,168 000 km,Diesel,Automatyczna,SUV,2 720 cm3,190 KM,5,Czarny
Land,Rover Discovery Sport,2015,81 000 PLN,116 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,240 KM,5,Biały
Land,Rover Range Rover Evoque,2015,82 900 PLN,181 200 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Czarny
Land,Rover Range Rover Evoque,2017,74 000 PLN,137 579 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Szary
Land,Rover Range Rover Evoque,2017,99 900 PLN,84 000 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Inny kolor
Land,Rover Range Rover Sport,2012,62 000 PLN,277 988 km,Diesel,Automatyczna,SUV,2 993 cm3,255 KM,5,Brązowy
Land,Rover Range Rover Sport,2015,73 000 PLN,190 000 km,Diesel,Automatyczna,SUV,2 993 cm3,258 KM,5,Inny kolor
Land,Rover Discovery,2018,165 900 PLN,132 600 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Biały
Land,Rover Range Rover Velar,2018,167 000 PLN,117 000 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Range Rover,2017,250 000 PLN,140 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,510 KM,5,Czarny
Land,Rover Range Rover,2013,53 999 PLN,165 000 km,Diesel,Automatyczna,SUV,4 398 cm3,313 KM,4,Złoty
Land,Rover Defender,2022,319 900 PLN,38 000 km,Hybryda,Automatyczna,SUV,2 996 cm3,249 KM,5,Srebrny
Land,Rover Defender,2023,480 000 PLN,22 000 km,Hybryda,Automatyczna,SUV,2 996 cm3,300 KM,5,Zielony
Land,Rover Range Rover Evoque,2016,110 000 PLN,45 600 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Granatowy
Land,Rover Range Rover Evoque,2017,89 790 PLN,124 500 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Biały
Land,Rover Range Rover,2020,429 000 PLN,49 000 km,Hybryda,Automatyczna,SUV,2 996 cm3,400 KM,5,Złoty
Land,Rover Freelander,2002,11 500 PLN,169 600 km,Benzyna+LPG,Manualna,SUV,1 796 cm3,117 KM,5,Srebrny
Land,Rover Range Rover Sport,2014,119 000 PLN,108 400 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Czarny
Land,Rover Range Rover Velar,2021,219 900 PLN,41 869 km,Diesel,Automatyczna,SUV,1 999 cm3,204 KM,5,Biały
Land,Rover Range Rover Evoque,2022,229 150,30 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,249 KM,5,Czarny
Land,Rover Range Rover Sport,2014,109 899,213 000 km,Diesel,Automatyczna,SUV,2 993 cm3,306 KM,5,Czarny
