Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Dacia,Duster,2018,54 900 PLN,98 138 km,Benzyna,Manualna,SUV,1 598 cm3,115 KM,5,Niebieski
Dacia,Duster,2019,62 750 PLN,32 300 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Srebrny
Dacia,Lodgy,2015,12 900 PLN,340 000 km,Benzyna+LPG,Manualna,Minivan,1 598 cm3,84 KM,5,Biały
Dacia,Sandero Stepway,2024,69 900 PLN,10 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,90 KM,5,Szary
Dacia,Lodgy,2012,19 500 PLN,160 000 km,Benzyna+LPG,Manualna,Minivan,1 598 cm3,83 KM,5,Biały
Dacia,Jogger,2024,93 900 PLN,10 km,Benzyna+LPG,Manualna,Kombi,999 cm3,110 KM,5,Zielony
Dacia,Duster,2020,64 999 PLN,52 000 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Biały
Dacia,Sandero,2008,13 500 PLN,210 692 km,Benzyna,Manualna,Kompakt,1 390 cm3,75 KM,5,Szary
Dacia,Dokker,2020,50 000 PLN,105 000 km,Benzyna,Manualna,Kombi,1 333 cm3,130 KM,5,Czarny
Dacia,Sandero Stepway,2024,73 500 PLN,1 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,90 KM,5,Szary
Dacia,Sandero,2019,35 499 PLN,82 600 km,Benzyna,Manualna,Kompakt,999 cm3,73 KM,5,Biały
Dacia,Duster,2020,59 900 PLN,82 989 km,Benzyna,Manualna,SUV,999 cm3,90 KM,5,Złoty
Dacia,Sandero Stepway,2024,76 900 PLN,10 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,90 KM,5,Beżowy
Dacia,Sandero,2018,27 800 PLN,68 000 km,Benzyna,Manualna,Auta miejskie,999 cm3,73 KM,5,Brązowy
Dacia,Duster,2017,39 692,112 000 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Inny kolor
Dacia,Duster,2023,31 999 PLN,32 000 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Zielony
Dacia,Duster,2021,58 900 PLN,79 300 km,Benzyna,Manualna,Kompakt,999 cm3,90 KM,5,Czerwony
Dacia,Logan,2020,25 000 PLN,87 641 km,Benzyna,Manualna,Kombi,998 cm3,73 KM,5,Brązowy
Dacia,Lodgy,2013,23 000 PLN,199 000 km,Benzyna+LPG,Manualna,Kombi,1 598 cm3,84 KM,5,Brązowy
Dacia,Sandero,2017,32 900 PLN,180 000 km,Benzyna,Manualna,SUV,898 cm3,90 KM,5,Biały
Dacia,Duster,2012,35 900 PLN,144 140 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Biały
Dacia,Duster,2017,39 500 PLN,144 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,114 KM,5,Złoty
